OBJECTID,Date,Latitude,Longitude,Oceans,Regions,Location,Microplastics Measurement (density),Unit,Density Range,Concentration Class,Sampling Method,Organization
978,10/20/1995,40.98,-70.43,Atlantic Ocean,north atlantic ocean,Other,0.00216,pieces/m3,0.0005-0.005,Low,Neuston net,Sea Education Association
3646,8/11/1996,40.82,-68.98,Atlantic Ocean,north atlantic ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
15007,7/9/2019,28.152519,-16.43179,Atlantic Ocean,north atlantic ocean,Other,22240.0,pieces/m3,500-30000,Medium,Stainless steel spoon,"Universidad de La Laguna, Spain"
12302,9/13/2018,36.0467,-128.8315,Pacific Ocean,north pacific ocean,Other,0.18105,pieces/m3,0.005-1,Medium,Manta net,"The Ocean Cleanup, Rotterdam, The Netherlands"
18339,7/8/2020,37.5466,-122.5146,Pacific Ocean,north pacific ocean,Other,,pieces/10 mins,0,Very Low,Hand picking,University of Texas Marine Science Institute
9597,7/14/2015,37.9134,-122.4545,Pacific Ocean,north pacific ocean,Other,0.021,pieces/m3,0.005-1,Medium,Grab sample,Adventure Scientist
18241,5/28/2020,32.8024,-79.9342,Atlantic Ocean,north atlantic ocean,Other,,pieces/10 mins,40-200,High,Hand picking,University of Texas Marine Science Institute
17712,1/17/2020,32.7767,-79.9251,Atlantic Ocean,north atlantic ocean,Other,,pieces/10 mins,40-200,High,Hand picking,University of Texas Marine Science Institute
4728,4/21/2001,25.18,-73.35,Atlantic Ocean,north atlantic ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
929,5/18/1995,28.27,-70.15,Atlantic Ocean,north atlantic ocean,Other,0.01728,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
388,5/1/1992,28.42,-70.18,Atlantic Ocean,north atlantic ocean,Other,0.034556,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
4716,4/16/2001,30.1,-65.85,Atlantic Ocean,north atlantic ocean,Other,0.051836,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
9007,11/26/2014,23.5153,-18.7063,Atlantic Ocean,north atlantic ocean,Other,0.008,pieces/m3,0.005-1,Medium,Grab sample,Adventure Scientist
14995,7/1/2019,28.152519,-16.43179,Atlantic Ocean,north atlantic ocean,Other,22720.0,pieces/m3,500-30000,Medium,Stainless steel spoon,"Universidad de La Laguna, Spain"
1384,1/7/1998,24.1,-82.25,Atlantic Ocean,north atlantic ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
1974,2/13/2001,24.76,-80.07,Atlantic Ocean,north atlantic ocean,Other,0.00216,pieces/m3,0.0005-0.005,Low,Neuston net,Sea Education Association
5257,10/24/2004,29.18,-58.51,Atlantic Ocean,north atlantic ocean,Other,0.00864,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
3683,10/30/1996,25.69,-60.05,Atlantic Ocean,north atlantic ocean,Other,0.066956,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
5269,10/31/2004,22.08,-58.07,Atlantic Ocean,north atlantic ocean,Other,0.088356,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
2601,4/18/1990,21.87,-69.53,Atlantic Ocean,north atlantic ocean,Other,0.01512,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
16581,6/26/2019,26.6984,-97.322,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
16618,7/9/2019,26.6636,-97.3113,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
19335,3/5/2021,26.282,-97.1926,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,40-200,High,Hand picking,University of Texas Marine Science Institute
15585,5/19/2018,21.526733,-87.37755,Atlantic Ocean,gulf of mexico,caribbean sea,1412.778269,pieces/m3,500-30000,Medium,PVC cylinder,"Universidad Autónoma de Baja California, Mexico"
2011,3/14/2001,23.5,-84.06,Atlantic Ocean,gulf of mexico,caribbean sea,0.008644,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
302,1/3/1992,24.6,-80.62,Atlantic Ocean,north atlantic ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
19286,3/17/2021,27.7542,-97.6892,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
16716,8/20/2019,27.207,-97.3638,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
16667,7/28/2019,27.2765,-97.3478,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
18290,6/22/2020,27.7454,-97.3722,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
17700,1/20/2020,27.6729,-97.1691,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
18253,6/11/2020,27.618,-97.2007,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,0,Very Low,Hand picking,University of Texas Marine Science Institute
21044,4/29/2022,29.29,-94.7862,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
20946,4/17/2022,29.3068,-94.7637,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
20909,4/16/2022,29.31,-94.7596,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
16040,3/28/2019,27.9562,-96.9615,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,40-200,High,Hand picking,University of Texas Marine Science Institute
17257,11/30/2019,27.8161,-97.0645,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,40-200,High,Hand picking,University of Texas Marine Science Institute
16630,7/15/2019,27.8132,-97.0666,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
2023,4/3/2001,29.14,-79.32,Atlantic Ocean,north atlantic ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
3056,2/12/1993,25.75,-77.27,Atlantic Ocean,north atlantic ocean,Other,0.00864,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
20368,11/20/2021,30.3662,-89.0847,Atlantic Ocean,north atlantic ocean,Other,,pieces/10 mins,1-2,Low,Hand picking,University of Texas Marine Science Institute
20995,4/25/2022,30.4583,-91.1879,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,40-200,High,Hand picking,University of Texas Marine Science Institute
19372,4/9/2021,29.5068,-94.5,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,0,Very Low,Hand picking,University of Texas Marine Science Institute
20958,4/18/2022,29.2927,-94.7837,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,0,Very Low,Hand picking,University of Texas Marine Science Institute
10679,10/9/1972,27.0,-129.0,Pacific Ocean,north pacific ocean,Other,0.003,pieces/m3,0.0005-0.005,Low,Neuston net,Scripps Institution of Oceanography-University of California San Diego
7384,10/18/2007,25.35,-141.11,Pacific Ocean,north pacific ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
12253,11/29/2019,24.606567,-144.861067,Pacific Ocean,north pacific ocean,Other,8.755165,pieces/m3,1-10,High,Manta net,"The Ocean Cleanup, Rotterdam, The Netherlands"
12339,11/29/2019,27.0518,-144.97595,Pacific Ocean,north pacific ocean,Other,5.743354,pieces/m3,1-10,High,Manta net,"The Ocean Cleanup, Rotterdam, The Netherlands"
7962,10/7/2010,28.54,-140.09,Pacific Ocean,north pacific ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
6388,10/30/2002,26.88,-111.12,Pacific Ocean,gulf of california,caribbean sea,0.00432,pieces/m3,0.0005-0.005,Low,Neuston net,Sea Education Association
5306,12/16/2004,17.81,-72.14,Atlantic Ocean,caribbean sea,caribbean sea,0.01728,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
2060,5/13/2001,19.83,-65.17,Atlantic Ocean,north atlantic ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
1925,12/3/2000,15.95,-64.6,Atlantic Ocean,caribbean sea,caribbean sea,0.00432,pieces/m3,0.0005-0.005,Low,Neuston net,Sea Education Association
9044,11/28/2014,14.8961,-50.9262,Atlantic Ocean,north atlantic ocean,Other,0.002,pieces/m3,0.0005-0.005,Low,Grab sample,Adventure Scientist
9056,11/29/2014,14.4657,-50.5602,Atlantic Ocean,north atlantic ocean,Other,0.143,pieces/m3,0.005-1,Medium,Grab sample,Adventure Scientist
13372,3/22/2017,30.694833,-123.965167,Pacific Ocean,north pacific ocean,Other,0.509152,pieces/m3,0.005-1,Medium,Manta net,"Oceaneye Association,  Switzerland"
13278,4/16/2016,-23.71,-118.113,Pacific Ocean,south pacific ocean,galápagos,0.00412,pieces/m3,0.0005-0.005,Low,Manta net,"Oceaneye Association,  Switzerland"
7035,10/24/2005,2.19,-135.73,Pacific Ocean,north pacific ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
9442,4/12/2015,18.2883,-103.7042,Pacific Ocean,north pacific ocean,Other,0.001,pieces/m3,0.0005-0.005,Low,Grab sample,Adventure Scientist
4622,12/19/2000,19.11,-76.56,Atlantic Ocean,caribbean sea,caribbean sea,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
2209,12/17/2001,19.03,-77.84,Atlantic Ocean,caribbean sea,caribbean sea,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
5114,12/28/2003,17.46,-79.08,Atlantic Ocean,caribbean sea,caribbean sea,0.001964,pieces/m3,0.0005-0.005,Low,Neuston net,Sea Education Association
11606,1/27/2008,30.1206,-165.4097,Pacific Ocean,north pacific ocean,Other,0.325786,pieces/m3,0.005-1,Medium,Neuston net,5 Gyres Institute
