OBJECTID;Date;Latitude;Longitude;Oceans;Regions;Location;Microplastics Measurement (density);Unit;Density Class Range;Concentration Class;Sampling Method;Short Reference;Long Reference;DOI;Organization;Keywords;NCEI Accession Number;NCEI Accession Link
15198;14/04/2019;121.203;1.026.639;Pacific Ocean;Gulf of Thailand;South China Sea;15.280.000.000;pieces/m3;500-30000;Medium;Metal spoon;Bissen and Chawchai, 2020;Bissen, R., C. Sakonvan. 2020. Microplastics on beaches along the eastern Gulf of Thailand - A preliminary study. Marine Pollution Bulletin 157, 111345. https://doi.org/10.1016/j.marpolbul.2020.111345;https://doi.org/10.1016/j.marpolbul.2020.111345;Chulalongkorn University, Bangkok, Thailand;;278059;https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:278059
15199;14/04/2019;120.383;1.027.556;Pacific Ocean;Gulf of Thailand;South China Sea;16.000.000.000;pieces/m3;500-30000;Medium;Metal spoon;Bissen and Chawchai, 2020;Bissen, R., C. Sakonvan. 2020. Microplastics on beaches along the eastern Gulf of Thailand - A preliminary study. Marine Pollution Bulletin 157, 111345. https://doi.org/10.1016/j.marpolbul.2020.111345;https://doi.org/10.1016/j.marpolbul.2020.111345;Chulalongkorn University, Bangkok, Thailand;;278059;https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:278059
15200;14/04/2019;119.967;1.027.694;Pacific Ocean;Gulf of Thailand;South China Sea;18.400.000.000;pieces/m3;500-30000;Medium;Metal spoon;Bissen and Chawchai, 2020;Bissen, R., C. Sakonvan. 2020. Microplastics on beaches along the eastern Gulf of Thailand - A preliminary study. Marine Pollution Bulletin 157, 111345. https://doi.org/10.1016/j.marpolbul.2020.111345;https://doi.org/10.1016/j.marpolbul.2020.111345;Chulalongkorn University, Bangkok, Thailand;;278059;https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:278059
15201;14/04/2019;119.736;1.027.694;Pacific Ocean;Gulf of Thailand;South China Sea;6.640.000.000;pieces/m3;500-30000;Medium;Metal spoon;Bissen and Chawchai, 2020;Bissen, R., C. Sakonvan. 2020. Microplastics on beaches along the eastern Gulf of Thailand - A preliminary study. Marine Pollution Bulletin 157, 111345. https://doi.org/10.1016/j.marpolbul.2020.111345;https://doi.org/10.1016/j.marpolbul.2020.111345;Chulalongkorn University, Bangkok, Thailand;;278059;https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:278059
15202;14/04/2019;118.989;1.027.831;Pacific Ocean;Gulf of Thailand;South China Sea;200.000.000.000;pieces/m3;>40000;Very High;Metal spoon;Bissen and Chawchai, 2020;Bissen, R., C. Sakonvan. 2020. Microplastics on beaches along the eastern Gulf of Thailand - A preliminary study. Marine Pollution Bulletin 157, 111345. https://doi.org/10.1016/j.marpolbul.2020.111345;https://doi.org/10.1016/j.marpolbul.2020.111345;Chulalongkorn University, Bangkok, Thailand;;278059;https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:278059
15203;14/04/2019;118.936;1.027.875;Pacific Ocean;Gulf of Thailand;South China Sea;352.000.000.000;pieces/m3;>40000;Very High;Metal spoon;Bissen and Chawchai, 2020;Bissen, R., C. Sakonvan. 2020. Microplastics on beaches along the eastern Gulf of Thailand - A preliminary study. Marine Pollution Bulletin 157, 111345. https://doi.org/10.1016/j.marpolbul.2020.111345;https://doi.org/10.1016/j.marpolbul.2020.111345;Chulalongkorn University, Bangkok, Thailand;;278059;https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:278059
15204;22/09/2019;122.497;999.797;Pacific Ocean;Gulf of Thailand;South China Sea;992.000.000;pieces/m3;500-30000;Medium;Metal spoon;Thepwilai et al. 2021;Thepwilai, S., K. Wangritthikraikul, S. Chawchai, R. Bissen. 2021. Testing the factors controlling the numbers of microplastics on beaches along the western Gulf of Thailand. Marine Pollution Bulletin 168, 112467. https://doi.org/10.1016/j.marpolbul.2021.112467;https://doi.org/10.1016/j.marpolbul.2021.112467;Chulalongkorn University, Bangkok, Thailand;;278060;https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:278060
15205;22/09/2019;122.669;999.742;Pacific Ocean;Gulf of Thailand;South China Sea;348.000.000;pieces/m3;100-500;Low;Metal spoon;Thepwilai et al. 2021;Thepwilai, S., K. Wangritthikraikul, S. Chawchai, R. Bissen. 2021. Testing the factors controlling the numbers of microplastics on beaches along the western Gulf of Thailand. Marine Pollution Bulletin 168, 112467. https://doi.org/10.1016/j.marpolbul.2021.112467;https://doi.org/10.1016/j.marpolbul.2021.112467;Chulalongkorn University, Bangkok, Thailand;;278060;https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:278060
15206;22/09/2019;123.397;999.986;Pacific Ocean;Gulf of Thailand;South China Sea;372.000.000;pieces/m3;100-500;Low;Metal spoon;Thepwilai et al. 2021;Thepwilai, S., K. Wangritthikraikul, S. Chawchai, R. Bissen. 2021. Testing the factors controlling the numbers of microplastics on beaches along the western Gulf of Thailand. Marine Pollution Bulletin 168, 112467. https://doi.org/10.1016/j.marpolbul.2021.112467;https://doi.org/10.1016/j.marpolbul.2021.112467;Chulalongkorn University, Bangkok, Thailand;;278060;https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:278060
15207;22/09/2019;123.453;999.975;Pacific Ocean;Gulf of Thailand;South China Sea;428.000.000;pieces/m3;100-500;Low;Metal spoon;Thepwilai et al. 2021;Thepwilai, S., K. Wangritthikraikul, S. Chawchai, R. Bissen. 2021. Testing the factors controlling the numbers of microplastics on beaches along the western Gulf of Thailand. Marine Pollution Bulletin 168, 112467. https://doi.org/10.1016/j.marpolbul.2021.112467;https://doi.org/10.1016/j.marpolbul.2021.112467;Chulalongkorn University, Bangkok, Thailand;;278060;https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:278060
15208;22/09/2019;123.608;999.986;Pacific Ocean;Gulf of Thailand;South China Sea;11.308.000.000;pieces/m3;500-30000;Medium;Metal spoon;Thepwilai et al. 2021;Thepwilai, S., K. Wangritthikraikul, S. Chawchai, R. Bissen. 2021. Testing the factors controlling the numbers of microplastics on beaches along the western Gulf of Thailand. Marine Pollution Bulletin 168, 112467. https://doi.org/10.1016/j.marpolbul.2021.112467;https://doi.org/10.1016/j.marpolbul.2021.112467;Chulalongkorn University, Bangkok, Thailand;;278060;https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:278060
15209;22/09/2019;115.658;996.611;Pacific Ocean;Gulf of Thailand;South China Sea;188.000.000;pieces/m3;100-500;Low;Metal spoon;Thepwilai et al. 2021;Thepwilai, S., K. Wangritthikraikul, S. Chawchai, R. Bissen. 2021. Testing the factors controlling the numbers of microplastics on beaches along the western Gulf of Thailand. Marine Pollution Bulletin 168, 112467. https://doi.org/10.1016/j.marpolbul.2021.112467;https://doi.org/10.1016/j.marpolbul.2021.112467;Chulalongkorn University, Bangkok, Thailand;;278060;https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:278060
15210;22/09/2019;115.289;996.428;Pacific Ocean;Gulf of Thailand;South China Sea;292.000.000;pieces/m3;100-500;Low;Metal spoon;Thepwilai et al. 2021;Thepwilai, S., K. Wangritthikraikul, S. Chawchai, R. Bissen. 2021. Testing the factors controlling the numbers of microplastics on beaches along the western Gulf of Thailand. Marine Pollution Bulletin 168, 112467. https://doi.org/10.1016/j.marpolbul.2021.112467;https://doi.org/10.1016/j.marpolbul.2021.112467;Chulalongkorn University, Bangkok, Thailand;;278060;https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:278060
15211;22/09/2019;115.089;996.342;Pacific Ocean;Gulf of Thailand;South China Sea;160.000.000;pieces/m3;100-500;Low;Metal spoon;Thepwilai et al. 2021;Thepwilai, S., K. Wangritthikraikul, S. Chawchai, R. Bissen. 2021. Testing the factors controlling the numbers of microplastics on beaches along the western Gulf of Thailand. Marine Pollution Bulletin 168, 112467. https://doi.org/10.1016/j.marpolbul.2021.112467;https://doi.org/10.1016/j.marpolbul.2021.112467;Chulalongkorn University, Bangkok, Thailand;;278060;https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:278060
15212;22/09/2019;114.953;996.306;Pacific Ocean;Gulf of Thailand;South China Sea;560.000.000;pieces/m3;500-30000;Medium;Metal spoon;Thepwilai et al. 2021;Thepwilai, S., K. Wangritthikraikul, S. Chawchai, R. Bissen. 2021. Testing the factors controlling the numbers of microplastics on beaches along the western Gulf of Thailand. Marine Pollution Bulletin 168, 112467. https://doi.org/10.1016/j.marpolbul.2021.112467;https://doi.org/10.1016/j.marpolbul.2021.112467;Chulalongkorn University, Bangkok, Thailand;;278060;https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:278060
15213;22/09/2019;114.917;996.311;Pacific Ocean;Gulf of Thailand;South China Sea;22.964.000.000;pieces/m3;500-30000;Medium;Metal spoon;Thepwilai et al. 2021;Thepwilai, S., K. Wangritthikraikul, S. Chawchai, R. Bissen. 2021. Testing the factors controlling the numbers of microplastics on beaches along the western Gulf of Thailand. Marine Pollution Bulletin 168, 112467. https://doi.org/10.1016/j.marpolbul.2021.112467;https://doi.org/10.1016/j.marpolbul.2021.112467;Chulalongkorn University, Bangkok, Thailand;;278060;https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:278060
15214;22/09/2019;97.983;991.386;Pacific Ocean;Gulf of Thailand;South China Sea;212.000.000;pieces/m3;100-500;Low;Metal spoon;Thepwilai et al. 2021;Thepwilai, S., K. Wangritthikraikul, S. Chawchai, R. Bissen. 2021. Testing the factors controlling the numbers of microplastics on beaches along the western Gulf of Thailand. Marine Pollution Bulletin 168, 112467. https://doi.org/10.1016/j.marpolbul.2021.112467;https://doi.org/10.1016/j.marpolbul.2021.112467;Chulalongkorn University, Bangkok, Thailand;;278060;https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:278060
15215;22/09/2019;97.708;991.422;Pacific Ocean;Gulf of Thailand;South China Sea;560.000.000;pieces/m3;500-30000;Medium;Metal spoon;Thepwilai et al. 2021;Thepwilai, S., K. Wangritthikraikul, S. Chawchai, R. Bissen. 2021. Testing the factors controlling the numbers of microplastics on beaches along the western Gulf of Thailand. Marine Pollution Bulletin 168, 112467. https://doi.org/10.1016/j.marpolbul.2021.112467;https://doi.org/10.1016/j.marpolbul.2021.112467;Chulalongkorn University, Bangkok, Thailand;;278060;https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:278060
15216;22/09/2019;97.436;991.458;Pacific Ocean;Gulf of Thailand;South China Sea;1.012.000.000;pieces/m3;500-30000;Medium;Metal spoon;Thepwilai et al. 2021;Thepwilai, S., K. Wangritthikraikul, S. Chawchai, R. Bissen. 2021. Testing the factors controlling the numbers of microplastics on beaches along the western Gulf of Thailand. Marine Pollution Bulletin 168, 112467. https://doi.org/10.1016/j.marpolbul.2021.112467;https://doi.org/10.1016/j.marpolbul.2021.112467;Chulalongkorn University, Bangkok, Thailand;;278060;https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:278060
15217;22/09/2019;97.261;991.508;Pacific Ocean;Gulf of Thailand;South China Sea;648.000.000;pieces/m3;500-30000;Medium;Metal spoon;Thepwilai et al. 2021;Thepwilai, S., K. Wangritthikraikul, S. Chawchai, R. Bissen. 2021. Testing the factors controlling the numbers of microplastics on beaches along the western Gulf of Thailand. Marine Pollution Bulletin 168, 112467. https://doi.org/10.1016/j.marpolbul.2021.112467;https://doi.org/10.1016/j.marpolbul.2021.112467;Chulalongkorn University, Bangkok, Thailand;;278060;https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:278060
15218;22/09/2019;96.894;991.600;Pacific Ocean;Gulf of Thailand;South China Sea;7.548.000.000;pieces/m3;500-30000;Medium;Metal spoon;Thepwilai et al. 2021;Thepwilai, S., K. Wangritthikraikul, S. Chawchai, R. Bissen. 2021. Testing the factors controlling the numbers of microplastics on beaches along the western Gulf of Thailand. Marine Pollution Bulletin 168, 112467. https://doi.org/10.1016/j.marpolbul.2021.112467;https://doi.org/10.1016/j.marpolbul.2021.112467;Chulalongkorn University, Bangkok, Thailand;;278060;https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:278060
15219;22/09/2019;87.658;999.358;Pacific Ocean;Gulf of Thailand;South China Sea;132.000.000;pieces/m3;100-500;Low;Metal spoon;Thepwilai et al. 2021;Thepwilai, S., K. Wangritthikraikul, S. Chawchai, R. Bissen. 2021. Testing the factors controlling the numbers of microplastics on beaches along the western Gulf of Thailand. Marine Pollution Bulletin 168, 112467. https://doi.org/10.1016/j.marpolbul.2021.112467;https://doi.org/10.1016/j.marpolbul.2021.112467;Chulalongkorn University, Bangkok, Thailand;;278060;https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:278060
15220;22/09/2019;87.769;999.350;Pacific Ocean;Gulf of Thailand;South China Sea;452.000.000;pieces/m3;100-500;Low;Metal spoon;Thepwilai et al. 2021;Thepwilai, S., K. Wangritthikraikul, S. Chawchai, R. Bissen. 2021. Testing the factors controlling the numbers of microplastics on beaches along the western Gulf of Thailand. Marine Pollution Bulletin 168, 112467. https://doi.org/10.1016/j.marpolbul.2021.112467;https://doi.org/10.1016/j.marpolbul.2021.112467;Chulalongkorn University, Bangkok, Thailand;;278060;https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:278060
15221;22/09/2019;88.092;999.300;Pacific Ocean;Gulf of Thailand;South China Sea;240.000.000;pieces/m3;100-500;Low;Metal spoon;Thepwilai et al. 2021;Thepwilai, S., K. Wangritthikraikul, S. Chawchai, R. Bissen. 2021. Testing the factors controlling the numbers of microplastics on beaches along the western Gulf of Thailand. Marine Pollution Bulletin 168, 112467. https://doi.org/10.1016/j.marpolbul.2021.112467;https://doi.org/10.1016/j.marpolbul.2021.112467;Chulalongkorn University, Bangkok, Thailand;;278060;https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:278060
15222;22/09/2019;88.203;999.278;Pacific Ocean;Gulf of Thailand;South China Sea;1.092.000.000;pieces/m3;500-30000;Medium;Metal spoon;Thepwilai et al. 2021;Thepwilai, S., K. Wangritthikraikul, S. Chawchai, R. Bissen. 2021. Testing the factors controlling the numbers of microplastics on beaches along the western Gulf of Thailand. Marine Pollution Bulletin 168, 112467. https://doi.org/10.1016/j.marpolbul.2021.112467;https://doi.org/10.1016/j.marpolbul.2021.112467;Chulalongkorn University, Bangkok, Thailand;;278060;https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:278060
15223;22/09/2019;88.561;999.219;Pacific Ocean;Gulf of Thailand;South China Sea;80.000.000;pieces/m3;0-100;Very Low;Metal spoon;Thepwilai et al. 2021;Thepwilai, S., K. Wangritthikraikul, S. Chawchai, R. Bissen. 2021. Testing the factors controlling the numbers of microplastics on beaches along the western Gulf of Thailand. Marine Pollution Bulletin 168, 112467. https://doi.org/10.1016/j.marpolbul.2021.112467;https://doi.org/10.1016/j.marpolbul.2021.112467;Chulalongkorn University, Bangkok, Thailand;;278060;https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:278060
15224;22/09/2019;77.214;1.003.833;Pacific Ocean;Gulf of Thailand;South China Sea;188.000.000;pieces/m3;100-500;Low;Metal spoon;Thepwilai et al. 2021;Thepwilai, S., K. Wangritthikraikul, S. Chawchai, R. Bissen. 2021. Testing the factors controlling the numbers of microplastics on beaches along the western Gulf of Thailand. Marine Pollution Bulletin 168, 112467. https://doi.org/10.1016/j.marpolbul.2021.112467;https://doi.org/10.1016/j.marpolbul.2021.112467;Chulalongkorn University, Bangkok, Thailand;;278060;https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:278060
15225;22/09/2019;77.061;1.003.872;Pacific Ocean;Gulf of Thailand;South China Sea;348.000.000;pieces/m3;100-500;Low;Metal spoon;Thepwilai et al. 2021;Thepwilai, S., K. Wangritthikraikul, S. Chawchai, R. Bissen. 2021. Testing the factors controlling the numbers of microplastics on beaches along the western Gulf of Thailand. Marine Pollution Bulletin 168, 112467. https://doi.org/10.1016/j.marpolbul.2021.112467;https://doi.org/10.1016/j.marpolbul.2021.112467;Chulalongkorn University, Bangkok, Thailand;;278060;https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:278060
15226;22/09/2019;76.883;1.003.911;Pacific Ocean;Gulf of Thailand;South China Sea;772.000.000;pieces/m3;500-30000;Medium;Metal spoon;Thepwilai et al. 2021;Thepwilai, S., K. Wangritthikraikul, S. Chawchai, R. Bissen. 2021. Testing the factors controlling the numbers of microplastics on beaches along the western Gulf of Thailand. Marine Pollution Bulletin 168, 112467. https://doi.org/10.1016/j.marpolbul.2021.112467;https://doi.org/10.1016/j.marpolbul.2021.112467;Chulalongkorn University, Bangkok, Thailand;;278060;https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:278060
15227;22/09/2019;76.736;1.003.956;Pacific Ocean;Gulf of Thailand;South China Sea;400.000.000;pieces/m3;100-500;Low;Metal spoon;Thepwilai et al. 2021;Thepwilai, S., K. Wangritthikraikul, S. Chawchai, R. Bissen. 2021. Testing the factors controlling the numbers of microplastics on beaches along the western Gulf of Thailand. Marine Pollution Bulletin 168, 112467. https://doi.org/10.1016/j.marpolbul.2021.112467;https://doi.org/10.1016/j.marpolbul.2021.112467;Chulalongkorn University, Bangkok, Thailand;;278060;https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:278060
15228;22/09/2019;76.544;1.004.000;Pacific Ocean;Gulf of Thailand;South China Sea;1.040.000.000;pieces/m3;500-30000;Medium;Metal spoon;Thepwilai et al. 2021;Thepwilai, S., K. Wangritthikraikul, S. Chawchai, R. Bissen. 2021. Testing the factors controlling the numbers of microplastics on beaches along the western Gulf of Thailand. Marine Pollution Bulletin 168, 112467. https://doi.org/10.1016/j.marpolbul.2021.112467;https://doi.org/10.1016/j.marpolbul.2021.112467;Chulalongkorn University, Bangkok, Thailand;;278060;https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:278060
21654;11/10/2017;218.899;1.085.969;Pacific Ocean;South China Sea;South China Sea;4.533.333.333;pieces/m3;>=10;Very High;stainless-steel sampler;Zhu et al. 2019;Zhu, J., Q. Zhang, Y. Li, S. Tan, Z. Kang, X. Yu, W. Lan, L. Cai, J. Wang, H. Shi. 2019. Microplastic pollution in the Maowei Sea, a typical mariculture bay of China. Science of The Total Environment 658, 62-68. https://doi.org/10.1016/j.scitotenv.2018.12.192.;https://doi.org/10.1016/j.scitotenv.2018.12.192;Beibu Gulf University, China;Maowei Sea;280675;https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:280675
21655;11/10/2017;219.078;1.085.433;Pacific Ocean;South China Sea;South China Sea;2.866.666.667;pieces/m3;>=10;Very High;stainless-steel sampler;Zhu et al. 2019;Zhu, J., Q. Zhang, Y. Li, S. Tan, Z. Kang, X. Yu, W. Lan, L. Cai, J. Wang, H. Shi. 2019. Microplastic pollution in the Maowei Sea, a typical mariculture bay of China. Science of The Total Environment 658, 62-68. https://doi.org/10.1016/j.scitotenv.2018.12.192.;https://doi.org/10.1016/j.scitotenv.2018.12.192;Beibu Gulf University, China;Maowei Sea;280675;https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:280675
21656;11/10/2017;218.821;1.084.674;Pacific Ocean;South China Sea;South China Sea;3.733.333.333;pieces/m3;>=10;Very High;stainless-steel sampler;Zhu et al. 2019;Zhu, J., Q. Zhang, Y. Li, S. Tan, Z. Kang, X. Yu, W. Lan, L. Cai, J. Wang, H. Shi. 2019. Microplastic pollution in the Maowei Sea, a typical mariculture bay of China. Science of The Total Environment 658, 62-68. https://doi.org/10.1016/j.scitotenv.2018.12.192.;https://doi.org/10.1016/j.scitotenv.2018.12.192;Beibu Gulf University, China;Maowei Sea;280675;https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:280675
21657;11/10/2017;218.406;1.085.924;Pacific Ocean;South China Sea;South China Sea;1.933.333.333;pieces/m3;>=10;Very High;stainless-steel sampler;Zhu et al. 2019;Zhu, J., Q. Zhang, Y. Li, S. Tan, Z. Kang, X. Yu, W. Lan, L. Cai, J. Wang, H. Shi. 2019. Microplastic pollution in the Maowei Sea, a typical mariculture bay of China. Science of The Total Environment 658, 62-68. https://doi.org/10.1016/j.scitotenv.2018.12.192.;https://doi.org/10.1016/j.scitotenv.2018.12.192;Beibu Gulf University, China;Maowei Sea;280675;https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:280675
21658;11/10/2017;218.421;1.085.603;Pacific Ocean;South China Sea;South China Sea;10.133.333.333;pieces/m3;>=10;Very High;stainless-steel sampler;Zhu et al. 2019;Zhu, J., Q. Zhang, Y. Li, S. Tan, Z. Kang, X. Yu, W. Lan, L. Cai, J. Wang, H. Shi. 2019. Microplastic pollution in the Maowei Sea, a typical mariculture bay of China. Science of The Total Environment 658, 62-68. https://doi.org/10.1016/j.scitotenv.2018.12.192.;https://doi.org/10.1016/j.scitotenv.2018.12.192;Beibu Gulf University, China;Maowei Sea;280675;https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:280675
21659;11/10/2017;218.564;1.085.493;Pacific Ocean;South China Sea;South China Sea;2.466.666.667;pieces/m3;>=10;Very High;stainless-steel sampler;Zhu et al. 2019;Zhu, J., Q. Zhang, Y. Li, S. Tan, Z. Kang, X. Yu, W. Lan, L. Cai, J. Wang, H. Shi. 2019. Microplastic pollution in the Maowei Sea, a typical mariculture bay of China. Science of The Total Environment 658, 62-68. https://doi.org/10.1016/j.scitotenv.2018.12.192.;https://doi.org/10.1016/j.scitotenv.2018.12.192;Beibu Gulf University, China;Maowei Sea;280675;https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:280675
21660;11/10/2017;218.240;1.085.141;Pacific Ocean;South China Sea;South China Sea;2.600.000.000;pieces/m3;>=10;Very High;stainless-steel sampler;Zhu et al. 2019;Zhu, J., Q. Zhang, Y. Li, S. Tan, Z. Kang, X. Yu, W. Lan, L. Cai, J. Wang, H. Shi. 2019. Microplastic pollution in the Maowei Sea, a typical mariculture bay of China. Science of The Total Environment 658, 62-68. https://doi.org/10.1016/j.scitotenv.2018.12.192.;https://doi.org/10.1016/j.scitotenv.2018.12.192;Beibu Gulf University, China;Maowei Sea;280675;https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:280675
21661;11/10/2017;218.383;1.085.340;Pacific Ocean;South China Sea;South China Sea;2.400.000.000;pieces/m3;>=10;Very High;stainless-steel sampler;Zhu et al. 2019;Zhu, J., Q. Zhang, Y. Li, S. Tan, Z. Kang, X. Yu, W. Lan, L. Cai, J. Wang, H. Shi. 2019. Microplastic pollution in the Maowei Sea, a typical mariculture bay of China. Science of The Total Environment 658, 62-68. https://doi.org/10.1016/j.scitotenv.2018.12.192.;https://doi.org/10.1016/j.scitotenv.2018.12.192;Beibu Gulf University, China;Maowei Sea;280675;https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:280675
21662;11/10/2017;218.149;1.085.331;Pacific Ocean;South China Sea;South China Sea;2.200.000.000;pieces/m3;>=10;Very High;stainless-steel sampler;Zhu et al. 2019;Zhu, J., Q. Zhang, Y. Li, S. Tan, Z. Kang, X. Yu, W. Lan, L. Cai, J. Wang, H. Shi. 2019. Microplastic pollution in the Maowei Sea, a typical mariculture bay of China. Science of The Total Environment 658, 62-68. https://doi.org/10.1016/j.scitotenv.2018.12.192.;https://doi.org/10.1016/j.scitotenv.2018.12.192;Beibu Gulf University, China;Maowei Sea;280675;https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:280675
21663;11/10/2017;217.909;1.085.307;Pacific Ocean;South China Sea;South China Sea;2.600.000.000;pieces/m3;>=10;Very High;stainless-steel sampler;Zhu et al. 2019;Zhu, J., Q. Zhang, Y. Li, S. Tan, Z. Kang, X. Yu, W. Lan, L. Cai, J. Wang, H. Shi. 2019. Microplastic pollution in the Maowei Sea, a typical mariculture bay of China. Science of The Total Environment 658, 62-68. https://doi.org/10.1016/j.scitotenv.2018.12.192.;https://doi.org/10.1016/j.scitotenv.2018.12.192;Beibu Gulf University, China;Maowei Sea;280675;https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:280675
21664;11/10/2017;217.676;1.085.370;Pacific Ocean;South China Sea;South China Sea;1.800.000.000;pieces/m3;>=10;Very High;stainless-steel sampler;Zhu et al. 2019;Zhu, J., Q. Zhang, Y. Li, S. Tan, Z. Kang, X. Yu, W. Lan, L. Cai, J. Wang, H. Shi. 2019. Microplastic pollution in the Maowei Sea, a typical mariculture bay of China. Science of The Total Environment 658, 62-68. https://doi.org/10.1016/j.scitotenv.2018.12.192.;https://doi.org/10.1016/j.scitotenv.2018.12.192;Beibu Gulf University, China;Maowei Sea;280675;https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:280675
21665;11/10/2017;217.436;1.085.589;Pacific Ocean;South China Sea;South China Sea;2.666.666.667;pieces/m3;>=10;Very High;stainless-steel sampler;Zhu et al. 2019;Zhu, J., Q. Zhang, Y. Li, S. Tan, Z. Kang, X. Yu, W. Lan, L. Cai, J. Wang, H. Shi. 2019. Microplastic pollution in the Maowei Sea, a typical mariculture bay of China. Science of The Total Environment 658, 62-68. https://doi.org/10.1016/j.scitotenv.2018.12.192.;https://doi.org/10.1016/j.scitotenv.2018.12.192;Beibu Gulf University, China;Maowei Sea;280675;https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:280675
21666;11/10/2017;217.307;1.085.410;Pacific Ocean;South China Sea;South China Sea;3.066.666.667;pieces/m3;>=10;Very High;stainless-steel sampler;Zhu et al. 2019;Zhu, J., Q. Zhang, Y. Li, S. Tan, Z. Kang, X. Yu, W. Lan, L. Cai, J. Wang, H. Shi. 2019. Microplastic pollution in the Maowei Sea, a typical mariculture bay of China. Science of The Total Environment 658, 62-68. https://doi.org/10.1016/j.scitotenv.2018.12.192.;https://doi.org/10.1016/j.scitotenv.2018.12.192;Beibu Gulf University, China;Maowei Sea;280675;https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:280675
21667;11/10/2017;217.220;1.085.645;Pacific Ocean;South China Sea;South China Sea;4.533.333.333;pieces/m3;>=10;Very High;stainless-steel sampler;Zhu et al. 2019;Zhu, J., Q. Zhang, Y. Li, S. Tan, Z. Kang, X. Yu, W. Lan, L. Cai, J. Wang, H. Shi. 2019. Microplastic pollution in the Maowei Sea, a typical mariculture bay of China. Science of The Total Environment 658, 62-68. https://doi.org/10.1016/j.scitotenv.2018.12.192.;https://doi.org/10.1016/j.scitotenv.2018.12.192;Beibu Gulf University, China;Maowei Sea;280675;https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:280675
